0.0;55.7305;37.594500000000004,0.0;55.7305;37.5955,0.0;55.7305;37.5965,0.0;55.7305;37.5975,0.0;55.7305;37.598499999999994,0.0;55.7305;37.59949999999999,0.0;55.7305;37.60049999999999,0.0;55.7305;37.60149999999999,0.0;55.7305;37.602499999999985,0.0;55.7305;37.60349999999998,0.0;55.7305;37.60449999999998,0.0;55.7305;37.60549999999998,0.0;55.7305;37.606499999999976,0.0;55.7305;37.60749999999997,0.0;55.7305;37.60849999999997,250.0;55.7305;37.60949999999997,1250.0;55.7305;37.610499999999966,1250.0;55.7305;37.611499999999964,0.0;55.7305;37.61249999999996,250.0;55.7305;37.61349999999996,0.0;55.7305;37.61449999999996,0.0;55.7305;37.615499999999955,0.0;55.7305;37.61649999999995,0.0;55.7305;37.61749999999995,500.0;55.7305;37.61849999999995,2000.0;55.7305;37.619499999999945,0.0;55.7305;37.62049999999994,1000.0;55.7305;37.62149999999994,2000.0;55.7305;37.62249999999994,500.0;55.7305;37.623499999999936,0.0;55.7305;37.624499999999934,500.0;55.7305;37.62549999999993,0.0;55.7305;37.62649999999993,0.0;55.7305;37.62749999999993,1000.0;55.7305;37.628499999999924,1000.0;55.7305;37.62949999999992,0.0;55.7305;37.63049999999992,750.0;55.7305;37.63149999999992,500.0;55.7305;37.632499999999915,750.0;55.7305;37.63349999999991,1250.0;55.7305;37.63449999999991,1000.0;55.7305;37.63549999999991,0.0;55.7305;37.636499999999906,0.0;55.7305;37.6374999999999,0.0;55.7305;37.6384999999999,0.0;55.7305;37.6394999999999,0.0;55.7305;37.640499999999896,500.0;55.7305;37.641499999999894,500.0;55.7305;37.64249999999989,1500.0;55.7305;37.64349999999989,0.0;55.7305;37.64449999999989,0.0;55.7305;37.645499999999885,
0.0;55.7315;37.594500000000004,0.0;55.7315;37.5955,0.0;55.7315;37.5965,0.0;55.7315;37.5975,0.0;55.7315;37.598499999999994,0.0;55.7315;37.59949999999999,0.0;55.7315;37.60049999999999,0.0;55.7315;37.60149999999999,0.0;55.7315;37.602499999999985,0.0;55.7315;37.60349999999998,0.0;55.7315;37.60449999999998,0.0;55.7315;37.60549999999998,250.0;55.7315;37.606499999999976,0.0;55.7315;37.60749999999997,250.0;55.7315;37.60849999999997,500.0;55.7315;37.60949999999997,1500.0;55.7315;37.610499999999966,1000.0;55.7315;37.611499999999964,250.0;55.7315;37.61249999999996,0.0;55.7315;37.61349999999996,0.0;55.7315;37.61449999999996,500.0;55.7315;37.615499999999955,1000.0;55.7315;37.61649999999995,500.0;55.7315;37.61749999999995,0.0;55.7315;37.61849999999995,2000.0;55.7315;37.619499999999945,0.0;55.7315;37.62049999999994,4000.0;55.7315;37.62149999999994,0.0;55.7315;37.62249999999994,500.0;55.7315;37.623499999999936,1500.0;55.7315;37.624499999999934,4000.0;55.7315;37.62549999999993,0.0;55.7315;37.62649999999993,1250.0;55.7315;37.62749999999993,500.0;55.7315;37.628499999999924,1500.0;55.7315;37.62949999999992,500.0;55.7315;37.63049999999992,500.0;55.7315;37.63149999999992,0.0;55.7315;37.632499999999915,1750.0;55.7315;37.63349999999991,1500.0;55.7315;37.63449999999991,1000.0;55.7315;37.63549999999991,250.0;55.7315;37.636499999999906,1250.0;55.7315;37.6374999999999,250.0;55.7315;37.6384999999999,0.0;55.7315;37.6394999999999,0.0;55.7315;37.640499999999896,0.0;55.7315;37.641499999999894,500.0;55.7315;37.64249999999989,0.0;55.7315;37.64349999999989,1000.0;55.7315;37.64449999999989,0.0;55.7315;37.645499999999885,
0.0;55.732499999999995;37.594500000000004,0.0;55.732499999999995;37.5955,0.0;55.732499999999995;37.5965,0.0;55.732499999999995;37.5975,0.0;55.732499999999995;37.598499999999994,0.0;55.732499999999995;37.59949999999999,1000.0;55.732499999999995;37.60049999999999,0.0;55.732499999999995;37.60149999999999,0.0;55.732499999999995;37.602499999999985,0.0;55.732499999999995;37.60349999999998,0.0;55.732499999999995;37.60449999999998,0.0;55.732499999999995;37.60549999999998,0.0;55.732499999999995;37.606499999999976,0.0;55.732499999999995;37.60749999999997,0.0;55.732499999999995;37.60849999999997,750.0;55.732499999999995;37.60949999999997,0.0;55.732499999999995;37.610499999999966,500.0;55.732499999999995;37.611499999999964,250.0;55.732499999999995;37.61249999999996,0.0;55.732499999999995;37.61349999999996,1500.0;55.732499999999995;37.61449999999996,0.0;55.732499999999995;37.615499999999955,0.0;55.732499999999995;37.61649999999995,1250.0;55.732499999999995;37.61749999999995,1000.0;55.732499999999995;37.61849999999995,1000.0;55.732499999999995;37.619499999999945,5500.0;55.732499999999995;37.62049999999994,0.0;55.732499999999995;37.62149999999994,1500.0;55.732499999999995;37.62249999999994,1500.0;55.732499999999995;37.623499999999936,1250.0;55.732499999999995;37.624499999999934,5500.0;55.732499999999995;37.62549999999993,2250.0;55.732499999999995;37.62649999999993,750.0;55.732499999999995;37.62749999999993,1000.0;55.732499999999995;37.628499999999924,2000.0;55.732499999999995;37.62949999999992,1500.0;55.732499999999995;37.63049999999992,0.0;55.732499999999995;37.63149999999992,1000.0;55.732499999999995;37.632499999999915,1000.0;55.732499999999995;37.63349999999991,0.0;55.732499999999995;37.63449999999991,500.0;55.732499999999995;37.63549999999991,0.0;55.732499999999995;37.636499999999906,0.0;55.732499999999995;37.6374999999999,0.0;55.732499999999995;37.6384999999999,750.0;55.732499999999995;37.6394999999999,1000.0;55.732499999999995;37.640499999999896,0.0;55.732499999999995;37.641499999999894,500.0;55.732499999999995;37.64249999999989,0.0;55.732499999999995;37.64349999999989,0.0;55.732499999999995;37.64449999999989,0.0;55.732499999999995;37.645499999999885,
0.0;55.73349999999999;37.594500000000004,500.0;55.73349999999999;37.5955,0.0;55.73349999999999;37.5965,0.0;55.73349999999999;37.5975,0.0;55.73349999999999;37.598499999999994,0.0;55.73349999999999;37.59949999999999,0.0;55.73349999999999;37.60049999999999,0.0;55.73349999999999;37.60149999999999,0.0;55.73349999999999;37.602499999999985,0.0;55.73349999999999;37.60349999999998,0.0;55.73349999999999;37.60449999999998,0.0;55.73349999999999;37.60549999999998,0.0;55.73349999999999;37.606499999999976,0.0;55.73349999999999;37.60749999999997,0.0;55.73349999999999;37.60849999999997,0.0;55.73349999999999;37.60949999999997,1000.0;55.73349999999999;37.610499999999966,1000.0;55.73349999999999;37.611499999999964,1000.0;55.73349999999999;37.61249999999996,0.0;55.73349999999999;37.61349999999996,500.0;55.73349999999999;37.61449999999996,250.0;55.73349999999999;37.615499999999955,0.0;55.73349999999999;37.61649999999995,1250.0;55.73349999999999;37.61749999999995,2000.0;55.73349999999999;37.61849999999995,3750.0;55.73349999999999;37.619499999999945,0.0;55.73349999999999;37.62049999999994,2250.0;55.73349999999999;37.62149999999994,2000.0;55.73349999999999;37.62249999999994,250.0;55.73349999999999;37.623499999999936,1250.0;55.73349999999999;37.624499999999934,4000.0;55.73349999999999;37.62549999999993,500.0;55.73349999999999;37.62649999999993,1750.0;55.73349999999999;37.62749999999993,2500.0;55.73349999999999;37.628499999999924,500.0;55.73349999999999;37.62949999999992,0.0;55.73349999999999;37.63049999999992,500.0;55.73349999999999;37.63149999999992,1000.0;55.73349999999999;37.632499999999915,3000.0;55.73349999999999;37.63349999999991,1000.0;55.73349999999999;37.63449999999991,500.0;55.73349999999999;37.63549999999991,500.0;55.73349999999999;37.636499999999906,500.0;55.73349999999999;37.6374999999999,500.0;55.73349999999999;37.6384999999999,500.0;55.73349999999999;37.6394999999999,500.0;55.73349999999999;37.640499999999896,250.0;55.73349999999999;37.641499999999894,500.0;55.73349999999999;37.64249999999989,0.0;55.73349999999999;37.64349999999989,0.0;55.73349999999999;37.64449999999989,0.0;55.73349999999999;37.645499999999885,
0.0;55.73449999999999;37.594500000000004,500.0;55.73449999999999;37.5955,500.0;55.73449999999999;37.5965,1000.0;55.73449999999999;37.5975,250.0;55.73449999999999;37.598499999999994,0.0;55.73449999999999;37.59949999999999,0.0;55.73449999999999;37.60049999999999,0.0;55.73449999999999;37.60149999999999,0.0;55.73449999999999;37.602499999999985,0.0;55.73449999999999;37.60349999999998,0.0;55.73449999999999;37.60449999999998,0.0;55.73449999999999;37.60549999999998,0.0;55.73449999999999;37.606499999999976,0.0;55.73449999999999;37.60749999999997,0.0;55.73449999999999;37.60849999999997,0.0;55.73449999999999;37.60949999999997,750.0;55.73449999999999;37.610499999999966,1500.0;55.73449999999999;37.611499999999964,750.0;55.73449999999999;37.61249999999996,750.0;55.73449999999999;37.61349999999996,0.0;55.73449999999999;37.61449999999996,0.0;55.73449999999999;37.615499999999955,2000.0;55.73449999999999;37.61649999999995,500.0;55.73449999999999;37.61749999999995,1000.0;55.73449999999999;37.61849999999995,1000.0;55.73449999999999;37.619499999999945,1250.0;55.73449999999999;37.62049999999994,2000.0;55.73449999999999;37.62149999999994,2750.0;55.73449999999999;37.62249999999994,1500.0;55.73449999999999;37.623499999999936,3750.0;55.73449999999999;37.624499999999934,1000.0;55.73449999999999;37.62549999999993,1000.0;55.73449999999999;37.62649999999993,250.0;55.73449999999999;37.62749999999993,2000.0;55.73449999999999;37.628499999999924,250.0;55.73449999999999;37.62949999999992,1000.0;55.73449999999999;37.63049999999992,500.0;55.73449999999999;37.63149999999992,750.0;55.73449999999999;37.632499999999915,4000.0;55.73449999999999;37.63349999999991,0.0;55.73449999999999;37.63449999999991,500.0;55.73449999999999;37.63549999999991,0.0;55.73449999999999;37.636499999999906,0.0;55.73449999999999;37.6374999999999,1750.0;55.73449999999999;37.6384999999999,0.0;55.73449999999999;37.6394999999999,500.0;55.73449999999999;37.640499999999896,0.0;55.73449999999999;37.641499999999894,0.0;55.73449999999999;37.64249999999989,2750.0;55.73449999999999;37.64349999999989,500.0;55.73449999999999;37.64449999999989,1000.0;55.73449999999999;37.645499999999885,
0.0;55.73549999999999;37.594500000000004,1000.0;55.73549999999999;37.5955,0.0;55.73549999999999;37.5965,0.0;55.73549999999999;37.5975,500.0;55.73549999999999;37.598499999999994,500.0;55.73549999999999;37.59949999999999,0.0;55.73549999999999;37.60049999999999,0.0;55.73549999999999;37.60149999999999,0.0;55.73549999999999;37.602499999999985,0.0;55.73549999999999;37.60349999999998,0.0;55.73549999999999;37.60449999999998,0.0;55.73549999999999;37.60549999999998,0.0;55.73549999999999;37.606499999999976,0.0;55.73549999999999;37.60749999999997,0.0;55.73549999999999;37.60849999999997,0.0;55.73549999999999;37.60949999999997,0.0;55.73549999999999;37.610499999999966,0.0;55.73549999999999;37.611499999999964,1500.0;55.73549999999999;37.61249999999996,250.0;55.73549999999999;37.61349999999996,2500.0;55.73549999999999;37.61449999999996,2000.0;55.73549999999999;37.615499999999955,0.0;55.73549999999999;37.61649999999995,1000.0;55.73549999999999;37.61749999999995,1000.0;55.73549999999999;37.61849999999995,250.0;55.73549999999999;37.619499999999945,1000.0;55.73549999999999;37.62049999999994,0.0;55.73549999999999;37.62149999999994,4000.0;55.73549999999999;37.62249999999994,1250.0;55.73549999999999;37.623499999999936,250.0;55.73549999999999;37.624499999999934,1500.0;55.73549999999999;37.62549999999993,0.0;55.73549999999999;37.62649999999993,250.0;55.73549999999999;37.62749999999993,0.0;55.73549999999999;37.628499999999924,1250.0;55.73549999999999;37.62949999999992,1500.0;55.73549999999999;37.63049999999992,4500.0;55.73549999999999;37.63149999999992,5500.0;55.73549999999999;37.632499999999915,1000.0;55.73549999999999;37.63349999999991,1000.0;55.73549999999999;37.63449999999991,1000.0;55.73549999999999;37.63549999999991,0.0;55.73549999999999;37.636499999999906,500.0;55.73549999999999;37.6374999999999,1000.0;55.73549999999999;37.6384999999999,1000.0;55.73549999999999;37.6394999999999,250.0;55.73549999999999;37.640499999999896,1250.0;55.73549999999999;37.641499999999894,1000.0;55.73549999999999;37.64249999999989,500.0;55.73549999999999;37.64349999999989,0.0;55.73549999999999;37.64449999999989,0.0;55.73549999999999;37.645499999999885,
0.0;55.736499999999985;37.594500000000004,0.0;55.736499999999985;37.5955,0.0;55.736499999999985;37.5965,1000.0;55.736499999999985;37.5975,0.0;55.736499999999985;37.598499999999994,500.0;55.736499999999985;37.59949999999999,1000.0;55.736499999999985;37.60049999999999,1000.0;55.736499999999985;37.60149999999999,0.0;55.736499999999985;37.602499999999985,0.0;55.736499999999985;37.60349999999998,0.0;55.736499999999985;37.60449999999998,0.0;55.736499999999985;37.60549999999998,0.0;55.736499999999985;37.606499999999976,0.0;55.736499999999985;37.60749999999997,0.0;55.736499999999985;37.60849999999997,0.0;55.736499999999985;37.60949999999997,500.0;55.736499999999985;37.610499999999966,500.0;55.736499999999985;37.611499999999964,500.0;55.736499999999985;37.61249999999996,0.0;55.736499999999985;37.61349999999996,2500.0;55.736499999999985;37.61449999999996,2500.0;55.736499999999985;37.615499999999955,500.0;55.736499999999985;37.61649999999995,1000.0;55.736499999999985;37.61749999999995,2500.0;55.736499999999985;37.61849999999995,750.0;55.736499999999985;37.619499999999945,1000.0;55.736499999999985;37.62049999999994,1000.0;55.736499999999985;37.62149999999994,1000.0;55.736499999999985;37.62249999999994,2000.0;55.736499999999985;37.623499999999936,500.0;55.736499999999985;37.624499999999934,1000.0;55.736499999999985;37.62549999999993,500.0;55.736499999999985;37.62649999999993,0.0;55.736499999999985;37.62749999999993,1250.0;55.736499999999985;37.628499999999924,1000.0;55.736499999999985;37.62949999999992,1500.0;55.736499999999985;37.63049999999992,1000.0;55.736499999999985;37.63149999999992,500.0;55.736499999999985;37.632499999999915,1000.0;55.736499999999985;37.63349999999991,2000.0;55.736499999999985;37.63449999999991,2000.0;55.736499999999985;37.63549999999991,1500.0;55.736499999999985;37.636499999999906,500.0;55.736499999999985;37.6374999999999,1000.0;55.736499999999985;37.6384999999999,500.0;55.736499999999985;37.6394999999999,1000.0;55.736499999999985;37.640499999999896,0.0;55.736499999999985;37.641499999999894,1500.0;55.736499999999985;37.64249999999989,0.0;55.736499999999985;37.64349999999989,500.0;55.736499999999985;37.64449999999989,0.0;55.736499999999985;37.645499999999885,
0.0;55.73749999999998;37.594500000000004,500.0;55.73749999999998;37.5955,1000.0;55.73749999999998;37.5965,3000.0;55.73749999999998;37.5975,500.0;55.73749999999998;37.598499999999994,0.0;55.73749999999998;37.59949999999999,1500.0;55.73749999999998;37.60049999999999,2000.0;55.73749999999998;37.60149999999999,2000.0;55.73749999999998;37.602499999999985,2000.0;55.73749999999998;37.60349999999998,0.0;55.73749999999998;37.60449999999998,0.0;55.73749999999998;37.60549999999998,0.0;55.73749999999998;37.606499999999976,0.0;55.73749999999998;37.60749999999997,0.0;55.73749999999998;37.60849999999997,0.0;55.73749999999998;37.60949999999997,0.0;55.73749999999998;37.610499999999966,250.0;55.73749999999998;37.611499999999964,0.0;55.73749999999998;37.61249999999996,0.0;55.73749999999998;37.61349999999996,750.0;55.73749999999998;37.61449999999996,2000.0;55.73749999999998;37.615499999999955,750.0;55.73749999999998;37.61649999999995,2000.0;55.73749999999998;37.61749999999995,3500.0;55.73749999999998;37.61849999999995,750.0;55.73749999999998;37.619499999999945,500.0;55.73749999999998;37.62049999999994,1000.0;55.73749999999998;37.62149999999994,0.0;55.73749999999998;37.62249999999994,500.0;55.73749999999998;37.623499999999936,250.0;55.73749999999998;37.624499999999934,0.0;55.73749999999998;37.62549999999993,1000.0;55.73749999999998;37.62649999999993,0.0;55.73749999999998;37.62749999999993,4000.0;55.73749999999998;37.628499999999924,500.0;55.73749999999998;37.62949999999992,2500.0;55.73749999999998;37.63049999999992,500.0;55.73749999999998;37.63149999999992,2000.0;55.73749999999998;37.632499999999915,1000.0;55.73749999999998;37.63349999999991,2000.0;55.73749999999998;37.63449999999991,1500.0;55.73749999999998;37.63549999999991,0.0;55.73749999999998;37.636499999999906,0.0;55.73749999999998;37.6374999999999,500.0;55.73749999999998;37.6384999999999,0.0;55.73749999999998;37.6394999999999,1000.0;55.73749999999998;37.640499999999896,500.0;55.73749999999998;37.641499999999894,0.0;55.73749999999998;37.64249999999989,500.0;55.73749999999998;37.64349999999989,0.0;55.73749999999998;37.64449999999989,0.0;55.73749999999998;37.645499999999885,
0.0;55.73849999999998;37.594500000000004,1500.0;55.73849999999998;37.5955,0.0;55.73849999999998;37.5965,0.0;55.73849999999998;37.5975,1500.0;55.73849999999998;37.598499999999994,0.0;55.73849999999998;37.59949999999999,250.0;55.73849999999998;37.60049999999999,500.0;55.73849999999998;37.60149999999999,250.0;55.73849999999998;37.602499999999985,1000.0;55.73849999999998;37.60349999999998,1500.0;55.73849999999998;37.60449999999998,0.0;55.73849999999998;37.60549999999998,0.0;55.73849999999998;37.606499999999976,0.0;55.73849999999998;37.60749999999997,0.0;55.73849999999998;37.60849999999997,0.0;55.73849999999998;37.60949999999997,0.0;55.73849999999998;37.610499999999966,0.0;55.73849999999998;37.611499999999964,0.0;55.73849999999998;37.61249999999996,500.0;55.73849999999998;37.61349999999996,0.0;55.73849999999998;37.61449999999996,500.0;55.73849999999998;37.615499999999955,1000.0;55.73849999999998;37.61649999999995,0.0;55.73849999999998;37.61749999999995,3750.0;55.73849999999998;37.61849999999995,1500.0;55.73849999999998;37.619499999999945,0.0;55.73849999999998;37.62049999999994,0.0;55.73849999999998;37.62149999999994,0.0;55.73849999999998;37.62249999999994,0.0;55.73849999999998;37.623499999999936,500.0;55.73849999999998;37.624499999999934,500.0;55.73849999999998;37.62549999999993,0.0;55.73849999999998;37.62649999999993,0.0;55.73849999999998;37.62749999999993,1250.0;55.73849999999998;37.628499999999924,2500.0;55.73849999999998;37.62949999999992,500.0;55.73849999999998;37.63049999999992,1000.0;55.73849999999998;37.63149999999992,1500.0;55.73849999999998;37.632499999999915,3000.0;55.73849999999998;37.63349999999991,2000.0;55.73849999999998;37.63449999999991,0.0;55.73849999999998;37.63549999999991,0.0;55.73849999999998;37.636499999999906,0.0;55.73849999999998;37.6374999999999,250.0;55.73849999999998;37.6384999999999,0.0;55.73849999999998;37.6394999999999,2500.0;55.73849999999998;37.640499999999896,1500.0;55.73849999999998;37.641499999999894,0.0;55.73849999999998;37.64249999999989,0.0;55.73849999999998;37.64349999999989,0.0;55.73849999999998;37.64449999999989,0.0;55.73849999999998;37.645499999999885,
0.0;55.73949999999998;37.594500000000004,1000.0;55.73949999999998;37.5955,3500.0;55.73949999999998;37.5965,1500.0;55.73949999999998;37.5975,250.0;55.73949999999998;37.598499999999994,0.0;55.73949999999998;37.59949999999999,250.0;55.73949999999998;37.60049999999999,0.0;55.73949999999998;37.60149999999999,750.0;55.73949999999998;37.602499999999985,1000.0;55.73949999999998;37.60349999999998,500.0;55.73949999999998;37.60449999999998,2500.0;55.73949999999998;37.60549999999998,0.0;55.73949999999998;37.606499999999976,0.0;55.73949999999998;37.60749999999997,0.0;55.73949999999998;37.60849999999997,0.0;55.73949999999998;37.60949999999997,0.0;55.73949999999998;37.610499999999966,0.0;55.73949999999998;37.611499999999964,1500.0;55.73949999999998;37.61249999999996,0.0;55.73949999999998;37.61349999999996,1250.0;55.73949999999998;37.61449999999996,1000.0;55.73949999999998;37.615499999999955,500.0;55.73949999999998;37.61649999999995,2000.0;55.73949999999998;37.61749999999995,2500.0;55.73949999999998;37.61849999999995,250.0;55.73949999999998;37.619499999999945,0.0;55.73949999999998;37.62049999999994,0.0;55.73949999999998;37.62149999999994,500.0;55.73949999999998;37.62249999999994,1000.0;55.73949999999998;37.623499999999936,1250.0;55.73949999999998;37.624499999999934,1000.0;55.73949999999998;37.62549999999993,2500.0;55.73949999999998;37.62649999999993,1000.0;55.73949999999998;37.62749999999993,2500.0;55.73949999999998;37.628499999999924,1500.0;55.73949999999998;37.62949999999992,2000.0;55.73949999999998;37.63049999999992,2250.0;55.73949999999998;37.63149999999992,1000.0;55.73949999999998;37.632499999999915,1000.0;55.73949999999998;37.63349999999991,500.0;55.73949999999998;37.63449999999991,0.0;55.73949999999998;37.63549999999991,0.0;55.73949999999998;37.636499999999906,0.0;55.73949999999998;37.6374999999999,0.0;55.73949999999998;37.6384999999999,250.0;55.73949999999998;37.6394999999999,5000.0;55.73949999999998;37.640499999999896,0.0;55.73949999999998;37.641499999999894,0.0;55.73949999999998;37.64249999999989,0.0;55.73949999999998;37.64349999999989,0.0;55.73949999999998;37.64449999999989,0.0;55.73949999999998;37.645499999999885,
0.0;55.740499999999976;37.594500000000004,0.0;55.740499999999976;37.5955,1500.0;55.740499999999976;37.5965,500.0;55.740499999999976;37.5975,0.0;55.740499999999976;37.598499999999994,500.0;55.740499999999976;37.59949999999999,0.0;55.740499999999976;37.60049999999999,1250.0;55.740499999999976;37.60149999999999,1000.0;55.740499999999976;37.602499999999985,0.0;55.740499999999976;37.60349999999998,0.0;55.740499999999976;37.60449999999998,1000.0;55.740499999999976;37.60549999999998,1000.0;55.740499999999976;37.606499999999976,0.0;55.740499999999976;37.60749999999997,1000.0;55.740499999999976;37.60849999999997,1000.0;55.740499999999976;37.60949999999997,500.0;55.740499999999976;37.610499999999966,0.0;55.740499999999976;37.611499999999964,0.0;55.740499999999976;37.61249999999996,0.0;55.740499999999976;37.61349999999996,500.0;55.740499999999976;37.61449999999996,1500.0;55.740499999999976;37.615499999999955,2500.0;55.740499999999976;37.61649999999995,1500.0;55.740499999999976;37.61749999999995,500.0;55.740499999999976;37.61849999999995,250.0;55.740499999999976;37.619499999999945,0.0;55.740499999999976;37.62049999999994,0.0;55.740499999999976;37.62149999999994,1750.0;55.740499999999976;37.62249999999994,2000.0;55.740499999999976;37.623499999999936,500.0;55.740499999999976;37.624499999999934,2000.0;55.740499999999976;37.62549999999993,3000.0;55.740499999999976;37.62649999999993,500.0;55.740499999999976;37.62749999999993,5000.0;55.740499999999976;37.628499999999924,2500.0;55.740499999999976;37.62949999999992,750.0;55.740499999999976;37.63049999999992,1000.0;55.740499999999976;37.63149999999992,1500.0;55.740499999999976;37.632499999999915,1500.0;55.740499999999976;37.63349999999991,3000.0;55.740499999999976;37.63449999999991,1250.0;55.740499999999976;37.63549999999991,500.0;55.740499999999976;37.636499999999906,0.0;55.740499999999976;37.6374999999999,0.0;55.740499999999976;37.6384999999999,0.0;55.740499999999976;37.6394999999999,1500.0;55.740499999999976;37.640499999999896,500.0;55.740499999999976;37.641499999999894,0.0;55.740499999999976;37.64249999999989,500.0;55.740499999999976;37.64349999999989,0.0;55.740499999999976;37.64449999999989,0.0;55.740499999999976;37.645499999999885,
